cell_id,lon,lat,poblacion_dane,vulnerabilidad,indice,nivel
7100099,-76.496588,3.436383,384,0.6,44.87,bajo
7100100,-76.496588,3.437728,515,0.6,49.84,medio
7100101,-76.496588,3.439073,474,0.6,49.22,medio
7100102,-76.496588,3.440418,652,0.6,54.5,medio
7100103,-76.496588,3.441763,243,0.6,42.27,bajo
7100104,-76.496588,3.443108,539,0.6,53.09,medio
7100105,-76.496588,3.444453,334,0.6,46.31,bajo
7100106,-76.496588,3.445798,472,0.6,51.05,medio
7100107,-76.496588,3.447143,584,0.6,54.09,medio
7100108,-76.496588,3.448488,396,0.6,48.14,bajo
7100109,-76.496588,3.449833,537,0.6,52.28,medio
7100110,-76.496588,3.451178,332,0.6,45.15,bajo
7100111,-76.496588,3.452523,145,0.6,36.95,bajo
7100114,-76.496588,3.456558,242,0.6,39.85,bajo
7100119,-76.496588,3.463283,341,0.6,42.96,bajo
7100120,-76.496588,3.464628,56,0.6,31.62,bajo
7100121,-76.496588,3.465973,796,0.6,56.75,medio
7100122,-76.496588,3.467318,546,0.6,52.93,medio
7100123,-76.496588,3.468663,670,0.6,57.39,medio
7100124,-76.496588,3.470008,539,0.6,56.12,medio
7100125,-76.496588,3.471353,180,0.6,44.29,bajo
7100126,-76.496588,3.472698,402,0.6,52.84,medio
7100127,-76.496588,3.474043,732,0.6,61.65,medio
7100128,-76.496588,3.475388,866,0.6,64.19,medio
7100129,-76.496588,3.476733,689,0.6,62.05,medio
7100130,-76.496588,3.478078,265,0.6,50.13,medio
7100131,-76.496588,3.479423,284,0.6,51.96,medio
7100132,-76.496588,3.480768,1768,0.6,70.58,alto
7100134,-76.496588,3.483458,335,0.4,50.69,medio
7100137,-76.496588,3.487493,1671,0.61,78.08,alto
7100138,-76.496588,3.488838,910,0.8,81.4,alto
7100139,-76.496588,3.490183,846,0.8,81.37,alto
7100140,-76.496588,3.491528,312,0.6,62.53,medio
7100141,-76.496588,3.492873,811,0.75,78.98,alto
7100142,-76.496588,3.494218,780,0.75,79.16,alto
7100143,-76.496588,3.495563,555,0.73,74.96,alto
7100144,-76.496588,3.496908,868,0.76,81.55,alto
7100145,-76.496588,3.498253,293,0.8,70.75,alto
7100147,-76.496588,3.500943,433,1.0,82.75,alto
7200076,-76.49524,3.405446,17,1.0,41.14,bajo
7200077,-76.49524,3.406791,382,0.98,53.38,medio
7200078,-76.49524,3.408136,412,0.84,53.05,medio
7200079,-76.49524,3.409481,695,1.0,64.26,medio
7200080,-76.49524,3.410826,612,1.0,62.61,medio
7200081,-76.49524,3.412171,747,1.0,65.66,medio
7200082,-76.49524,3.413516,474,1.0,58.59,medio
7200083,-76.49524,3.414862,691,0.94,59.82,medio
7200084,-76.49524,3.416207,347,1.0,52.2,medio
7200085,-76.49524,3.417552,251,0.8,41.37,bajo
7200086,-76.49524,3.418897,876,0.8,57.16,medio
7200087,-76.49524,3.420242,827,0.8,56.32,medio
7200088,-76.49524,3.421587,1665,0.8,59.25,medio
7200089,-76.49524,3.422932,944,0.8,57.95,medio
7200090,-76.49524,3.424277,349,0.8,45.19,bajo
7200091,-76.49524,3.425622,542,0.8,52.12,medio
7200092,-76.49524,3.426967,279,0.8,43.85,bajo
7200093,-76.49524,3.428312,662,0.8,56.18,medio
7200094,-76.49524,3.429657,941,0.8,60.45,medio
7200095,-76.49524,3.431002,853,0.8,59.89,medio
7200096,-76.49524,3.432347,612,0.8,55.96,medio
7200097,-76.49524,3.433692,347,0.8,48.46,medio
7200098,-76.49524,3.435037,271,0.8,46.1,bajo
7200099,-76.49524,3.436383,398,0.6,45.46,bajo
7200100,-76.49524,3.437728,496,0.6,49.39,medio
7200101,-76.49524,3.439073,727,0.6,55.52,medio
7200102,-76.49524,3.440418,381,0.6,47.06,bajo
7200103,-76.49524,3.441763,326,0.6,45.72,bajo
7200104,-76.49524,3.443108,299,0.6,45.44,bajo
7200105,-76.49524,3.444453,279,0.6,44.93,bajo
7200106,-76.49524,3.445798,568,0.6,54.52,medio
7200107,-76.49524,3.447143,486,0.6,52.07,medio
7200109,-76.49524,3.449833,344,0.6,46.77,bajo
7200110,-76.49524,3.451178,435,0.6,49.54,medio
7200111,-76.49524,3.452523,111,0.6,36.56,bajo
7200120,-76.49524,3.464628,584,0.6,53.01,medio
7200121,-76.49524,3.465973,864,0.6,59.13,medio
7200122,-76.49524,3.467318,135,0.6,39.24,bajo
7200123,-76.49524,3.468663,489,0.6,54.2,medio
7200124,-76.49524,3.470008,497,0.6,55.46,medio
7200125,-76.49524,3.471353,530,0.6,56.15,medio
7200126,-76.49524,3.472698,482,0.6,54.7,medio
7200127,-76.49524,3.474043,521,0.6,56.13,medio
7200128,-76.49524,3.475388,787,0.6,62.22,medio
7200129,-76.49524,3.476733,1393,0.6,66.43,medio
7200130,-76.49524,3.478078,230,0.6,47.93,bajo
7200133,-76.49524,3.482113,476,0.6,60.6,medio
7200137,-76.49524,3.487493,191,0.8,61.29,medio
7200138,-76.49524,3.488838,572,0.8,75.49,alto
7200139,-76.49524,3.490183,844,0.76,78.21,alto
7200140,-76.49524,3.491528,552,0.69,72.99,alto
7200141,-76.49524,3.492873,544,0.77,74.18,alto
7200142,-76.49524,3.494218,1024,0.8,85.58,alto
7200143,-76.49524,3.495563,626,0.8,80.6,alto
7200144,-76.49524,3.496908,1092,0.8,87.05,alto
7200145,-76.49524,3.498253,703,0.8,83.11,alto
7200146,-76.49524,3.499598,1319,0.8,88.36,alto
7300076,-76.493893,3.405446,21,1.0,43.15,bajo
7300077,-76.493893,3.406791,424,1.0,59.2,medio
7300078,-76.493893,3.408136,886,0.99,66.4,medio
7300079,-76.493893,3.409481,344,1.0,55.98,medio
7300080,-76.493893,3.410826,802,0.94,64.94,medio
7300081,-76.493893,3.412171,594,0.87,60.32,medio
7300082,-76.493893,3.413516,709,0.86,62.01,medio
7300083,-76.493893,3.414862,576,0.91,58.69,medio
7300084,-76.493893,3.416207,126,1.0,44.74,bajo
7300085,-76.493893,3.417552,596,0.8,54.51,medio
7300086,-76.493893,3.418897,810,0.8,58.33,medio
7300087,-76.493893,3.420242,1073,0.8,60.36,medio
7300088,-76.493893,3.421587,741,0.8,56.87,medio
7300089,-76.493893,3.422932,523,0.8,52.25,medio
7300090,-76.493893,3.424277,393,0.8,48.45,medio
7300091,-76.493893,3.425622,1079,0.8,60.92,medio
7300092,-76.493893,3.426967,243,0.8,42.6,bajo
7300093,-76.493893,3.428312,601,0.93,57.38,medio
7300094,-76.493893,3.429657,24,1.0,38.94,bajo
7300095,-76.493893,3.431002,819,0.82,61.31,medio
7300096,-76.493893,3.432347,211,0.8,42.37,bajo
7300097,-76.493893,3.433692,570,0.8,55.33,medio
7300098,-76.493893,3.435037,580,0.9,59.11,medio
7300099,-76.493893,3.436383,182,0.8,43.26,bajo
7300100,-76.493893,3.437728,48,0.6,31.64,bajo
7300101,-76.493893,3.439073,261,0.6,41.98,bajo
7300102,-76.493893,3.440418,549,0.6,52.61,medio
7300103,-76.493893,3.441763,572,0.6,54.02,medio
7300104,-76.493893,3.443108,172,0.6,40.62,bajo
7300107,-76.493893,3.447143,422,0.6,50.74,medio
7300108,-76.493893,3.448488,440,0.6,51.19,medio
7300109,-76.493893,3.449833,440,0.6,50.93,medio
7300110,-76.493893,3.451178,486,0.6,52.21,medio
7300111,-76.493893,3.452523,316,0.6,46.08,bajo
7300121,-76.493893,3.465973,1316,0.6,63.05,medio
7300122,-76.493893,3.467318,507,0.6,54.82,medio
7300123,-76.493893,3.468663,777,0.68,63.46,medio
7300124,-76.493893,3.470008,369,0.6,50.65,medio
7300125,-76.493893,3.471353,589,0.6,57.13,medio
7300126,-76.493893,3.472698,829,0.6,61.59,medio
7300127,-76.493893,3.474043,347,0.6,49.64,medio
7300128,-76.493893,3.475388,444,0.6,53.29,medio
7300129,-76.493893,3.476733,566,0.6,57.67,medio
7300130,-76.493893,3.478078,989,0.6,65.27,medio
7300131,-76.493893,3.479423,1727,0.6,67.83,medio
7300133,-76.493893,3.482113,579,0.4,55.86,medio
7300134,-76.493893,3.483458,4141,0.6,72.46,alto
7300138,-76.493893,3.488838,272,0.8,65.43,medio
7300139,-76.493893,3.490183,515,0.74,71.18,alto
7300140,-76.493893,3.491528,678,0.77,76.27,alto
7300141,-76.493893,3.492873,905,0.8,84.18,alto
7300142,-76.493893,3.494218,1019,0.76,82.26,alto
7300143,-76.493893,3.495563,1251,0.77,83.8,alto
7300144,-76.493893,3.496908,1008,0.75,83.3,alto
7300145,-76.493893,3.498253,1065,0.8,87.57,alto
7300146,-76.493893,3.499598,1090,0.8,88.12,alto
7300147,-76.493893,3.500943,581,0.8,81.48,alto
7400076,-76.492545,3.405446,39,1.0,45.62,bajo
7400077,-76.492545,3.406791,283,1.0,55.79,medio
7400078,-76.492545,3.408136,576,1.0,65.14,medio
7400079,-76.492545,3.409481,450,0.96,58.32,medio
7400080,-76.492545,3.410826,384,0.88,55.26,medio
7400081,-76.492545,3.412171,547,0.8,57.91,medio
7400082,-76.492545,3.413516,335,0.89,53.06,medio
7400083,-76.492545,3.414862,600,0.8,57.75,medio
7400084,-76.492545,3.416207,291,0.92,50.09,medio
7400086,-76.492545,3.418897,965,0.8,61.81,medio
7400087,-76.492545,3.420242,537,0.8,54.26,medio
7400088,-76.492545,3.421587,683,0.8,57.41,medio
7400089,-76.492545,3.422932,450,0.8,50.64,medio
7400090,-76.492545,3.424277,844,0.8,58.69,medio
7400091,-76.492545,3.425622,507,0.8,51.39,medio
7400092,-76.492545,3.426967,478,0.8,50.32,medio
7400093,-76.492545,3.428312,707,1.0,62.04,medio
7400094,-76.492545,3.429657,573,1.0,59.47,medio
7400095,-76.492545,3.431002,713,0.8,58.83,medio
7400096,-76.492545,3.432347,794,0.8,58.98,medio
7400097,-76.492545,3.433692,512,0.8,53.6,medio
7400098,-76.492545,3.435037,603,0.8,56.7,medio
7400099,-76.492545,3.436383,1342,0.95,67.62,medio
7400100,-76.492545,3.437728,291,0.8,48.41,medio
7400101,-76.492545,3.439073,269,0.8,48.39,medio
7400102,-76.492545,3.440418,119,0.8,42.91,bajo
7400103,-76.492545,3.441763,225,0.6,42.55,bajo
7400104,-76.492545,3.443108,251,0.6,44.34,bajo
7400105,-76.492545,3.444453,459,0.6,52.5,medio
7400106,-76.492545,3.445798,325,0.6,48.17,bajo
7400121,-76.492545,3.465973,1134,0.6,64.39,medio
7400122,-76.492545,3.467318,691,0.6,60.42,medio
7400123,-76.492545,3.468663,908,0.6,63.06,medio
7400124,-76.492545,3.470008,221,0.6,44.77,bajo
7400125,-76.492545,3.471353,841,0.6,61.4,medio
7400126,-76.492545,3.472698,558,0.6,55.78,medio
7400127,-76.492545,3.474043,632,0.6,57.57,medio
7400128,-76.492545,3.475388,1231,0.6,64.17,medio
7400129,-76.492545,3.476733,2059,0.6,65.26,medio
7400130,-76.492545,3.478078,955,0.6,64.58,medio
7400131,-76.492545,3.479423,733,0.6,62.77,medio
7400136,-76.492545,3.486148,2266,0.6,75.11,alto
7400137,-76.492545,3.487493,363,0.6,61.89,medio
7400138,-76.492545,3.488838,1671,0.6,77.48,alto
7400140,-76.492545,3.491528,1792,0.8,85.43,alto
7400141,-76.492545,3.492873,935,0.8,84.54,alto
7400142,-76.492545,3.494218,817,0.8,84.05,alto
7400143,-76.492545,3.495563,598,0.8,80.37,alto
7400144,-76.492545,3.496908,846,0.8,85.53,alto
7400145,-76.492545,3.498253,998,0.8,87.39,alto
7400146,-76.492545,3.499598,238,0.8,69.89,alto
7400147,-76.492545,3.500943,200,0.8,68.75,alto
7500077,-76.491198,3.406791,242,1.0,55.76,medio
7500078,-76.491198,3.408136,477,1.0,63.79,medio
7500079,-76.491198,3.409481,970,1.0,72.68,alto
7500080,-76.491198,3.410826,398,0.82,56.51,medio
7500081,-76.491198,3.412171,133,0.84,45.39,bajo
7500082,-76.491198,3.413516,457,0.91,58.04,medio
7500083,-76.491198,3.414862,854,0.8,63.56,medio
7500084,-76.491198,3.416207,474,0.8,55.23,medio
7500085,-76.491198,3.417552,430,0.8,53.1,medio
7500086,-76.491198,3.418897,829,0.8,61.7,medio
7500087,-76.491198,3.420242,634,0.8,57.07,medio
7500088,-76.491198,3.421587,589,0.82,56.86,medio
7500089,-76.491198,3.422932,570,0.82,55.49,medio
7500090,-76.491198,3.424277,634,0.8,54.4,medio
7500091,-76.491198,3.425622,617,0.82,55.46,medio
7500092,-76.491198,3.426967,719,1.0,61.49,medio
7500093,-76.491198,3.428312,122,1.0,42.02,bajo
7500094,-76.491198,3.429657,198,1.0,45.95,bajo
7500095,-76.491198,3.431002,145,0.95,40.92,bajo
7500096,-76.491198,3.432347,652,0.81,57.76,medio
7500097,-76.491198,3.433692,640,0.78,52.9,medio
7500098,-76.491198,3.435037,585,0.63,51.48,medio
7500099,-76.491198,3.436383,791,0.6,55.33,medio
7500100,-76.491198,3.437728,353,0.62,46.11,bajo
7500102,-76.491198,3.440418,807,0.8,64.38,medio
7500103,-76.491198,3.441763,363,0.8,54.07,medio
7500104,-76.491198,3.443108,159,0.8,46.69,bajo
7500105,-76.491198,3.444453,482,0.6,53.67,medio
7500106,-76.491198,3.445798,739,0.6,60.34,medio
7500107,-76.491198,3.447143,618,0.6,57.96,medio
7500108,-76.491198,3.448488,536,0.6,55.93,medio
7500109,-76.491198,3.449833,2655,0.6,64.74,medio
7500121,-76.491198,3.465973,53,0.6,38.97,bajo
7500122,-76.491198,3.467318,770,0.6,61.98,medio
7500123,-76.491198,3.468663,723,0.6,60.45,medio
7500124,-76.491198,3.470008,675,0.6,58.91,medio
7500125,-76.491198,3.471353,676,0.6,58.44,medio
7500126,-76.491198,3.472698,701,0.6,58.7,medio
7500127,-76.491198,3.474043,452,0.6,52.56,medio
7500128,-76.491198,3.475388,932,0.6,62.57,medio
7500129,-76.491198,3.476733,1165,0.6,64.53,medio
7500130,-76.491198,3.478078,1060,0.6,64.92,medio
7500132,-76.491198,3.480768,930,0.6,66.66,medio
7500133,-76.491198,3.482113,172,0.6,48.25,bajo
7500135,-76.491198,3.484803,341,0.6,58.31,medio
7500136,-76.491198,3.486148,932,0.6,73.23,alto
7500137,-76.491198,3.487493,950,0.6,74.73,alto
7500138,-76.491198,3.488838,1090,0.64,77.92,alto
7500139,-76.491198,3.490183,132,0.8,60.58,medio
7500140,-76.491198,3.491528,220,0.8,65.67,medio
7500141,-76.491198,3.492873,570,0.8,78.5,alto
7500142,-76.491198,3.494218,1159,0.8,86.75,alto
7500143,-76.491198,3.495563,801,0.8,84.61,alto
7500144,-76.491198,3.496908,279,0.8,70.8,alto
7500145,-76.491198,3.498253,860,0.8,86.3,alto
7500148,-76.491198,3.502288,1638,1.0,95.6,alto
7600077,-76.48985,3.406791,54,1.0,48.67,medio
7600078,-76.48985,3.408136,109,1.0,50.35,medio
7600079,-76.48985,3.409481,258,1.0,55.84,medio
7600080,-76.48985,3.410826,117,1.0,48.98,medio
7600083,-76.48985,3.414862,381,0.99,55.09,medio
7600084,-76.48985,3.416207,411,0.8,52.76,medio
7600085,-76.48985,3.417552,1024,0.8,64.37,medio
7600086,-76.48985,3.418897,639,0.8,58.11,medio
7600087,-76.48985,3.420242,645,0.8,57.06,medio
7600088,-76.48985,3.421587,643,0.97,58.99,medio
7600089,-76.48985,3.422932,402,0.8,48.04,bajo
7600090,-76.48985,3.424277,1086,0.8,59.53,medio
7600091,-76.48985,3.425622,633,1.0,59.26,medio
7600092,-76.48985,3.426967,493,1.0,55.42,medio
7600093,-76.48985,3.428312,154,0.89,39.21,bajo
7600094,-76.48985,3.429657,217,0.82,41.9,bajo
7600097,-76.48985,3.433692,53,0.8,35.2,bajo
7600099,-76.48985,3.436383,395,0.6,45.6,bajo
7600100,-76.48985,3.437728,686,0.6,54.52,medio
7600101,-76.48985,3.439073,283,0.69,44.97,bajo
7600102,-76.48985,3.440418,389,0.8,54.29,medio
7600103,-76.48985,3.441763,712,0.8,63.95,medio
7600104,-76.48985,3.443108,533,0.73,56.65,medio
7600105,-76.48985,3.444453,459,0.72,55.14,medio
7600106,-76.48985,3.445798,58,0.6,38.01,bajo
7600107,-76.48985,3.447143,450,0.6,54.09,medio
7600108,-76.48985,3.448488,828,0.6,62.69,medio
7600109,-76.48985,3.449833,231,0.6,46.19,bajo
7600112,-76.48985,3.453868,187,0.6,44.21,bajo
7600113,-76.48985,3.455213,164,0.6,42.96,bajo
7600114,-76.48985,3.456558,36,0.6,37.09,bajo
7600115,-76.48985,3.457903,70,0.8,44.63,bajo
7600116,-76.48985,3.459248,169,0.8,49.33,medio
7600117,-76.48985,3.460593,456,0.8,60.52,medio
7600120,-76.48985,3.464628,12,0.6,37.84,bajo
7600121,-76.48985,3.465973,228,0.6,47.39,bajo
7600122,-76.48985,3.467318,832,0.6,63.32,medio
7600123,-76.48985,3.468663,527,0.6,56.36,medio
7600124,-76.48985,3.470008,541,0.6,56.06,medio
7600125,-76.48985,3.471353,572,0.6,56.47,medio
7600126,-76.48985,3.472698,609,0.6,56.98,medio
7600127,-76.48985,3.474043,616,0.6,57.32,medio
7600128,-76.48985,3.475388,238,0.6,45.31,bajo
7600129,-76.48985,3.476733,816,0.6,62.06,medio
7600130,-76.48985,3.478078,42,0.6,37.99,bajo
7600131,-76.48985,3.479423,340,0.6,51.85,medio
7600132,-76.48985,3.480768,503,0.6,58.83,medio
7600133,-76.48985,3.482113,186,0.6,49.09,medio
7600134,-76.48985,3.483458,207,0.6,51.72,medio
7600135,-76.48985,3.484803,847,0.6,71.05,alto
7600136,-76.48985,3.486148,675,0.6,69.59,alto
7600137,-76.48985,3.487493,1005,0.74,76.99,alto
7600138,-76.48985,3.488838,910,0.8,81.57,alto
7600139,-76.48985,3.490183,882,0.8,82.34,alto
7600140,-76.48985,3.491528,252,0.8,67.1,medio
7600141,-76.48985,3.492873,773,0.8,82.8,alto
7600142,-76.48985,3.494218,299,0.8,70.62,alto
7600143,-76.48985,3.495563,474,0.8,77.35,alto
7600144,-76.48985,3.496908,684,0.8,83.14,alto
7600145,-76.48985,3.498253,113,0.8,64.42,medio
7700081,-76.488503,3.412171,19,1.0,42.87,bajo
7700082,-76.488503,3.413516,127,1.0,47.36,bajo
7700083,-76.488503,3.414862,211,0.86,46.95,bajo
7700084,-76.488503,3.416207,753,0.89,63.11,medio
7700085,-76.488503,3.417552,626,0.89,60.69,medio
7700086,-76.488503,3.418897,513,0.84,56.78,medio
7700087,-76.488503,3.420242,437,0.95,53.97,medio
7700088,-76.488503,3.421587,1104,0.9,63.54,medio
7700089,-76.488503,3.422932,332,1.0,51.0,medio
7700090,-76.488503,3.424277,398,0.87,48.85,medio
7700091,-76.488503,3.425622,233,0.8,39.91,bajo
7700092,-76.488503,3.426967,704,0.8,53.97,medio
7700093,-76.488503,3.428312,606,0.87,54.19,medio
7700094,-76.488503,3.429657,772,0.8,55.83,medio
7700095,-76.488503,3.431002,197,0.8,39.65,bajo
7700097,-76.488503,3.433692,884,1.0,66.21,medio
7700100,-76.488503,3.437728,529,0.6,51.15,medio
7700101,-76.488503,3.439073,421,0.6,48.79,medio
7700102,-76.488503,3.440418,668,0.92,64.96,medio
7700103,-76.488503,3.441763,398,0.8,56.0,medio
7700104,-76.488503,3.443108,460,0.8,58.98,medio
7700105,-76.488503,3.444453,161,0.8,48.47,medio
7700106,-76.488503,3.445798,739,0.6,61.47,medio
7700107,-76.488503,3.447143,184,0.6,45.16,bajo
7700108,-76.488503,3.448488,73,0.6,39.97,bajo
7700111,-76.488503,3.452523,395,0.6,53.4,medio
7700112,-76.488503,3.453868,662,0.6,60.79,medio
7700113,-76.488503,3.455213,1026,0.6,65.63,medio
7700114,-76.488503,3.456558,453,0.6,55.35,medio
7700115,-76.488503,3.457903,322,0.7,52.28,medio
7700116,-76.488503,3.459248,567,0.79,61.03,medio
7700117,-76.488503,3.460593,312,0.8,56.98,medio
7700118,-76.488503,3.461938,318,0.76,53.48,medio
7700121,-76.488503,3.465973,626,0.6,60.83,medio
7700122,-76.488503,3.467318,1051,0.6,65.82,medio
7700123,-76.488503,3.468663,774,0.6,62.28,medio
7700124,-76.488503,3.470008,803,0.6,62.2,medio
7700125,-76.488503,3.471353,419,0.6,52.31,medio
7700126,-76.488503,3.472698,176,0.6,42.85,bajo
7700127,-76.488503,3.474043,919,0.6,62.81,medio
7700128,-76.488503,3.475388,489,0.6,54.78,medio
7700129,-76.488503,3.476733,194,0.6,44.66,bajo
7700130,-76.488503,3.478078,139,0.6,42.84,bajo
7700131,-76.488503,3.479423,186,0.8,52.13,medio
7700132,-76.488503,3.480768,648,0.8,68.74,alto
7700133,-76.488503,3.482113,455,0.8,65.28,medio
7700134,-76.488503,3.483458,492,0.73,63.79,medio
7700135,-76.488503,3.484803,1028,0.63,73.68,alto
7700136,-76.488503,3.486148,794,0.79,74.05,alto
7700137,-76.488503,3.487493,878,0.8,80.31,alto
7700138,-76.488503,3.488838,733,0.8,79.34,alto
7700139,-76.488503,3.490183,216,0.8,64.91,medio
7700140,-76.488503,3.491528,154,0.8,63.06,medio
7700141,-76.488503,3.492873,778,0.8,83.19,alto
7700142,-76.488503,3.494218,972,0.8,86.19,alto
7700143,-76.488503,3.495563,1047,0.8,87.29,alto
7700144,-76.488503,3.496908,672,0.8,83.15,alto
7800082,-76.487155,3.413516,89,1.0,44.89,bajo
7800083,-76.487155,3.414862,129,1.0,46.22,bajo
7800084,-76.487155,3.416207,422,1.0,57.62,medio
7800085,-76.487155,3.417552,508,1.0,60.58,medio
7800086,-76.487155,3.418897,183,1.0,48.89,medio
7800087,-76.487155,3.420242,402,0.91,52.38,medio
7800088,-76.487155,3.421587,699,0.94,59.08,medio
7800089,-76.487155,3.422932,679,0.98,57.85,medio
7800090,-76.487155,3.424277,655,0.8,53.75,medio
7800091,-76.487155,3.425622,472,0.8,48.36,medio
7800092,-76.487155,3.426967,607,0.95,54.33,medio
7800093,-76.487155,3.428312,465,0.87,50.0,medio
7800094,-76.487155,3.429657,486,0.8,49.18,medio
7800095,-76.487155,3.431002,431,0.8,48.07,bajo
7800096,-76.487155,3.432347,433,0.8,49.23,medio
7800097,-76.487155,3.433692,97,0.8,37.2,bajo
7800098,-76.487155,3.435037,595,1.0,62.28,medio
7800100,-76.487155,3.437728,438,0.6,48.62,medio
7800101,-76.487155,3.439073,679,0.79,58.06,medio
7800102,-76.487155,3.440418,691,0.92,65.62,medio
7800103,-76.487155,3.441763,180,0.8,48.06,bajo
7800104,-76.487155,3.443108,406,0.8,57.73,medio
7800105,-76.487155,3.444453,706,0.8,66.53,medio
7800106,-76.487155,3.445798,604,0.6,59.29,medio
7800107,-76.487155,3.447143,807,0.6,64.1,medio
7800108,-76.487155,3.448488,48,0.6,39.65,bajo
7800109,-76.487155,3.449833,179,0.6,46.02,bajo
7800111,-76.487155,3.452523,69,0.6,40.95,bajo
7800112,-76.487155,3.453868,316,0.6,51.69,medio
7800113,-76.487155,3.455213,448,0.6,56.3,medio
7800114,-76.487155,3.456558,716,0.6,63.24,medio
7800115,-76.487155,3.457903,295,0.6,51.32,medio
7800116,-76.487155,3.459248,359,0.68,55.09,medio
7800117,-76.487155,3.460593,553,0.8,66.34,medio
7800118,-76.487155,3.461938,1839,0.64,70.05,alto
7800120,-76.487155,3.464628,66,0.6,41.72,bajo
7800121,-76.487155,3.465973,620,0.6,61.41,medio
7800122,-76.487155,3.467318,904,0.6,65.46,medio
7800123,-76.487155,3.468663,224,0.63,47.8,bajo
7800124,-76.487155,3.470008,76,0.6,39.82,bajo
7800125,-76.487155,3.471353,188,0.6,44.61,bajo
7800126,-76.487155,3.472698,464,0.6,54.47,medio
7800127,-76.487155,3.474043,128,0.6,41.48,bajo
7800128,-76.487155,3.475388,244,0.8,52.73,medio
7800129,-76.487155,3.476733,788,0.8,68.6,alto
7800130,-76.487155,3.478078,592,0.8,65.48,medio
7800131,-76.487155,3.479423,916,0.8,72.21,alto
7800132,-76.487155,3.480768,600,0.8,68.27,alto
7800133,-76.487155,3.482113,196,0.8,56.41,medio
7800134,-76.487155,3.483458,965,0.8,77.3,alto
7800135,-76.487155,3.484803,118,0.8,55.97,medio
7800136,-76.487155,3.486148,20,0.8,52.66,medio
7800137,-76.487155,3.487493,240,0.8,64.02,medio
7800138,-76.487155,3.488838,883,0.8,81.96,alto
7800139,-76.487155,3.490183,959,0.8,83.74,alto
7800140,-76.487155,3.491528,337,0.8,70.88,alto
7800141,-76.487155,3.492873,947,0.8,85.58,alto
7800142,-76.487155,3.494218,380,0.8,74.1,alto
7800143,-76.487155,3.495563,571,0.8,80.65,alto
7800144,-76.487155,3.496908,94,0.8,63.53,medio
7900082,-76.485808,3.413516,47,1.0,42.09,bajo
7900083,-76.485808,3.414862,24,1.0,40.55,bajo
7900084,-76.485808,3.416207,519,1.0,60.08,medio
7900085,-76.485808,3.417552,168,1.0,47.29,bajo
7900086,-76.485808,3.418897,638,1.0,63.49,medio
7900087,-76.485808,3.420242,480,1.0,58.51,medio
7900088,-76.485808,3.421587,1013,1.0,66.32,medio
7900089,-76.485808,3.422932,387,1.0,52.71,medio
7900090,-76.485808,3.424277,414,0.84,48.71,medio
7900091,-76.485808,3.425622,518,0.8,49.93,medio
7900092,-76.485808,3.426967,508,1.0,55.07,medio
7900093,-76.485808,3.428312,565,0.95,53.59,medio
7900094,-76.485808,3.429657,541,0.8,50.93,medio
7900095,-76.485808,3.431002,468,0.8,49.55,medio
7900096,-76.485808,3.432347,797,0.8,58.28,medio
7900097,-76.485808,3.433692,427,0.8,50.62,medio
7900098,-76.485808,3.435037,19,0.6,29.22,bajo
7900101,-76.485808,3.439073,876,1.0,71.43,alto
7900102,-76.485808,3.440418,148,1.0,51.65,medio
7900103,-76.485808,3.441763,36,1.0,47.55,bajo
7900104,-76.485808,3.443108,343,0.83,57.49,medio
7900105,-76.485808,3.444453,675,0.8,66.61,medio
7900106,-76.485808,3.445798,416,0.73,55.86,medio
7900107,-76.485808,3.447143,286,0.6,50.44,medio
7900108,-76.485808,3.448488,577,0.6,60.6,medio
7900109,-76.485808,3.449833,690,0.6,63.11,medio
7900110,-76.485808,3.451178,622,0.6,61.9,medio
7900111,-76.485808,3.452523,104,0.6,43.72,bajo
7900113,-76.485808,3.455213,431,0.61,57.24,medio
7900114,-76.485808,3.456558,469,0.6,58.45,medio
7900115,-76.485808,3.457903,445,0.61,58.25,medio
7900116,-76.485808,3.459248,545,0.7,62.33,medio
7900117,-76.485808,3.460593,319,0.79,55.69,medio
7900118,-76.485808,3.461938,17,0.6,40.77,bajo
7900120,-76.485808,3.464628,565,0.6,61.31,medio
7900121,-76.485808,3.465973,434,0.6,56.88,medio
7900122,-76.485808,3.467318,185,0.6,47.2,bajo
7900125,-76.485808,3.471353,424,0.8,60.3,medio
7900126,-76.485808,3.472698,657,0.8,66.61,medio
7900127,-76.485808,3.474043,752,0.8,68.38,alto
7900128,-76.485808,3.475388,539,0.8,63.95,medio
7900129,-76.485808,3.476733,734,0.8,68.73,alto
7900130,-76.485808,3.478078,385,0.8,60.37,medio
7900131,-76.485808,3.479423,558,0.8,67.02,medio
7900132,-76.485808,3.480768,542,0.8,67.93,medio
7900133,-76.485808,3.482113,747,0.8,73.79,alto
7900134,-76.485808,3.483458,324,0.8,63.68,medio
7900135,-76.485808,3.484803,371,0.8,66.87,medio
7900136,-76.485808,3.486148,710,0.8,77.43,alto
7900137,-76.485808,3.487493,724,0.8,78.96,alto
7900138,-76.485808,3.488838,291,0.8,67.59,medio
7900139,-76.485808,3.490183,170,0.8,63.62,medio
7900141,-76.485808,3.492873,652,0.8,81.58,alto
7900142,-76.485808,3.494218,995,0.8,86.94,alto
7900143,-76.485808,3.495563,578,0.9,83.0,alto
