cell_id,lon,lat,hora,riesgo_dyn
4000114,-76.538359,3.456558,1,19.09
4000114,-76.538359,3.456558,2,18.45
4000114,-76.538359,3.456558,3,18.07
4000114,-76.538359,3.456558,4,18.45
4000114,-76.538359,3.456558,5,19.09
4000114,-76.538359,3.456558,6,19.72
4000114,-76.538359,3.456558,7,20.36
4000114,-76.538359,3.456558,8,20.61
4000114,-76.538359,3.456558,9,20.74
4000114,-76.538359,3.456558,10,21.0
4000114,-76.538359,3.456558,11,21.25
4000114,-76.538359,3.456558,12,21.63
4000114,-76.538359,3.456558,13,21.89
4000114,-76.538359,3.456558,14,22.14
4000114,-76.538359,3.456558,15,22.4
4000114,-76.538359,3.456558,16,22.91
4000114,-76.538359,3.456558,17,23.92
4000114,-76.538359,3.456558,18,24.81
4000114,-76.538359,3.456558,19,25.45
4000114,-76.538359,3.456558,20,25.45
4000114,-76.538359,3.456558,21,25.2
4000114,-76.538359,3.456558,22,24.18
4000114,-76.538359,3.456558,23,22.27
4000115,-76.538359,3.457903,0,24.16
4000115,-76.538359,3.457903,1,23.38
4000115,-76.538359,3.457903,2,22.6
4000115,-76.538359,3.457903,3,22.13
4000115,-76.538359,3.457903,4,22.6
4000115,-76.538359,3.457903,5,23.38
4000115,-76.538359,3.457903,6,24.16
4000115,-76.538359,3.457903,7,24.94
4000115,-76.538359,3.457903,8,25.25
4000115,-76.538359,3.457903,9,25.4
4000115,-76.538359,3.457903,10,25.72
4000115,-76.538359,3.457903,11,26.03
4000115,-76.538359,3.457903,12,26.49
4000115,-76.538359,3.457903,13,26.81
4000115,-76.538359,3.457903,14,27.12
4000115,-76.538359,3.457903,15,27.43
4000115,-76.538359,3.457903,16,28.05
4000115,-76.538359,3.457903,17,29.3
4000115,-76.538359,3.457903,18,30.39
4000115,-76.538359,3.457903,19,31.17
4000115,-76.538359,3.457903,20,31.17
4000115,-76.538359,3.457903,21,30.86
4000115,-76.538359,3.457903,22,29.61
4000115,-76.538359,3.457903,23,27.27
4000116,-76.538359,3.459248,0,40.26
4000116,-76.538359,3.459248,1,38.96
4000116,-76.538359,3.459248,2,37.66
4000116,-76.538359,3.459248,3,36.88
4000116,-76.538359,3.459248,4,37.66
4000116,-76.538359,3.459248,5,38.96
4000116,-76.538359,3.459248,6,40.26
4000116,-76.538359,3.459248,7,41.56
4000116,-76.538359,3.459248,8,42.08
4000116,-76.538359,3.459248,9,42.34
4000116,-76.538359,3.459248,10,42.86
4000116,-76.538359,3.459248,11,43.38
4000116,-76.538359,3.459248,12,44.16
4000116,-76.538359,3.459248,13,44.68
4000116,-76.538359,3.459248,14,45.2
4000116,-76.538359,3.459248,15,45.72
4000116,-76.538359,3.459248,16,46.76
4000116,-76.538359,3.459248,17,48.83
4000116,-76.538359,3.459248,18,50.65
4000116,-76.538359,3.459248,19,51.95
4000116,-76.538359,3.459248,20,51.95
4000116,-76.538359,3.459248,21,51.43
4000116,-76.538359,3.459248,22,49.35
4000116,-76.538359,3.459248,23,45.46
4000117,-76.538359,3.460593,0,42.51
4000117,-76.538359,3.460593,1,41.14
4000117,-76.538359,3.460593,2,39.77
4000117,-76.538359,3.460593,3,38.94
4000117,-76.538359,3.460593,4,39.77
4000117,-76.538359,3.460593,5,41.14
4000117,-76.538359,3.460593,6,42.51
4000117,-76.538359,3.460593,7,43.88
4000117,-76.538359,3.460593,8,44.43
4000117,-76.538359,3.460593,9,44.7
4000117,-76.538359,3.460593,10,45.25
4000117,-76.538359,3.460593,11,45.8
4000117,-76.538359,3.460593,12,46.62
4000117,-76.538359,3.460593,13,47.17
4000117,-76.538359,3.460593,14,47.72
4000117,-76.538359,3.460593,15,48.27
4000117,-76.538359,3.460593,16,49.37
4000117,-76.538359,3.460593,17,51.56
4000117,-76.538359,3.460593,18,53.48
4000117,-76.538359,3.460593,19,54.85
4000117,-76.538359,3.460593,20,54.85
4000117,-76.538359,3.460593,21,54.3
4000117,-76.538359,3.460593,22,52.11
4000117,-76.538359,3.460593,23,47.99
4100000,-76.537012,3.303213,0,39.41
4100000,-76.537012,3.303213,1,38.14
4100000,-76.537012,3.303213,2,36.87
4100000,-76.537012,3.303213,3,36.1
4100000,-76.537012,3.303213,4,36.87
4100000,-76.537012,3.303213,5,38.14
4100000,-76.537012,3.303213,6,39.41
4100000,-76.537012,3.303213,7,40.68
4100000,-76.537012,3.303213,8,41.19
4100000,-76.537012,3.303213,9,41.44
4100000,-76.537012,3.303213,10,41.95
4100000,-76.537012,3.303213,11,42.46
4100000,-76.537012,3.303213,12,43.22
4100000,-76.537012,3.303213,13,43.73
4100000,-76.537012,3.303213,14,44.24
4100000,-76.537012,3.303213,15,44.75
4100000,-76.537012,3.303213,16,45.77
4100000,-76.537012,3.303213,17,47.8
4100000,-76.537012,3.303213,18,49.58
4100000,-76.537012,3.303213,19,50.85
4100000,-76.537012,3.303213,20,50.85
4100000,-76.537012,3.303213,21,50.34
4100000,-76.537012,3.303213,22,48.31
4100000,-76.537012,3.303213,23,44.49
4100032,-76.537012,3.34626,0,36.66
4100032,-76.537012,3.34626,1,35.47
4100032,-76.537012,3.34626,2,34.29
4100032,-76.537012,3.34626,3,33.58
4100032,-76.537012,3.34626,4,34.29
4100032,-76.537012,3.34626,5,35.47
4100032,-76.537012,3.34626,6,36.66
4100032,-76.537012,3.34626,7,37.84
4100032,-76.537012,3.34626,8,38.31
4100032,-76.537012,3.34626,9,38.55
4100032,-76.537012,3.34626,10,39.02
4100032,-76.537012,3.34626,11,39.5
4100032,-76.537012,3.34626,12,40.2
4100032,-76.537012,3.34626,13,40.68
4100032,-76.537012,3.34626,14,41.15
4100032,-76.537012,3.34626,15,41.62
4100032,-76.537012,3.34626,16,42.57
4100032,-76.537012,3.34626,17,44.46
4100032,-76.537012,3.34626,18,46.12
4100032,-76.537012,3.34626,19,47.3
4100032,-76.537012,3.34626,20,47.3
4100032,-76.537012,3.34626,21,46.83
4100032,-76.537012,3.34626,22,44.93
4100032,-76.537012,3.34626,23,41.39
4100037,-76.537012,3.352986,0,31.88
4100037,-76.537012,3.352986,1,30.86
4100037,-76.537012,3.352986,2,29.83
4100037,-76.537012,3.352986,3,29.21
4100037,-76.537012,3.352986,4,29.83
4100037,-76.537012,3.352986,5,30.86
4100037,-76.537012,3.352986,6,31.88
4100037,-76.537012,3.352986,7,32.91
4100037,-76.537012,3.352986,8,33.32
4100037,-76.537012,3.352986,9,33.53
4100037,-76.537012,3.352986,10,33.94
4100037,-76.537012,3.352986,11,34.35
4100037,-76.537012,3.352986,12,34.97
4100037,-76.537012,3.352986,13,35.38
4100037,-76.537012,3.352986,14,35.79
4100037,-76.537012,3.352986,15,36.2
4100037,-76.537012,3.352986,16,37.03
4100037,-76.537012,3.352986,17,38.67
4100037,-76.537012,3.352986,18,40.11
4100037,-76.537012,3.352986,19,41.14
4100037,-76.537012,3.352986,20,41.14
4100037,-76.537012,3.352986,21,40.73
4100037,-76.537012,3.352986,22,39.08
4100037,-76.537012,3.352986,23,36.0
4100041,-76.537012,3.358366,0,31.51
4100041,-76.537012,3.358366,1,30.49
4100041,-76.537012,3.358366,2,29.48
4100041,-76.537012,3.358366,3,28.87
4100041,-76.537012,3.358366,4,29.48
4100041,-76.537012,3.358366,5,30.49
4100041,-76.537012,3.358366,6,31.51
4100041,-76.537012,3.358366,7,32.53
4100041,-76.537012,3.358366,8,32.93
4100041,-76.537012,3.358366,9,33.14
4100041,-76.537012,3.358366,10,33.54
4100041,-76.537012,3.358366,11,33.95
4100041,-76.537012,3.358366,12,34.56
4100041,-76.537012,3.358366,13,34.97
4100041,-76.537012,3.358366,14,35.37
4100041,-76.537012,3.358366,15,35.78
4100041,-76.537012,3.358366,16,36.59
4100041,-76.537012,3.358366,17,38.22
4100041,-76.537012,3.358366,18,39.64
4100041,-76.537012,3.358366,19,40.66
4100041,-76.537012,3.358366,20,40.66
4100041,-76.537012,3.358366,21,40.25
4100041,-76.537012,3.358366,22,38.63
4100041,-76.537012,3.358366,23,35.58
4100042,-76.537012,3.359712,0,31.02
4100042,-76.537012,3.359712,1,30.02
4100042,-76.537012,3.359712,2,29.01
4100042,-76.537012,3.359712,3,28.41
4100042,-76.537012,3.359712,4,29.01
4100042,-76.537012,3.359712,5,30.02
4100042,-76.537012,3.359712,6,31.02
4100042,-76.537012,3.359712,7,32.02
4100042,-76.537012,3.359712,8,32.42
4100042,-76.537012,3.359712,9,32.62
4100042,-76.537012,3.359712,10,33.02
4100042,-76.537012,3.359712,11,33.42
4100042,-76.537012,3.359712,12,34.02
4100042,-76.537012,3.359712,13,34.42
4100042,-76.537012,3.359712,14,34.82
4100042,-76.537012,3.359712,15,35.22
4100042,-76.537012,3.359712,16,36.02
4100042,-76.537012,3.359712,17,37.62
4100042,-76.537012,3.359712,18,39.02
4100042,-76.537012,3.359712,19,40.02
4100042,-76.537012,3.359712,20,40.02
4100042,-76.537012,3.359712,21,39.62
4100042,-76.537012,3.359712,22,38.02
4100042,-76.537012,3.359712,23,35.02
4100044,-76.537012,3.362402,0,31.02
4100044,-76.537012,3.362402,1,30.02
4100044,-76.537012,3.362402,2,29.01
4100044,-76.537012,3.362402,3,28.41
4100044,-76.537012,3.362402,4,29.01
4100044,-76.537012,3.362402,5,30.02
4100044,-76.537012,3.362402,6,31.02
4100044,-76.537012,3.362402,7,32.02
4100044,-76.537012,3.362402,8,32.42
4100044,-76.537012,3.362402,9,32.62
4100044,-76.537012,3.362402,10,33.02
4100044,-76.537012,3.362402,11,33.42
4100044,-76.537012,3.362402,12,34.02
4100044,-76.537012,3.362402,13,34.42
4100044,-76.537012,3.362402,14,34.82
4100044,-76.537012,3.362402,15,35.22
4100044,-76.537012,3.362402,16,36.02
4100044,-76.537012,3.362402,17,37.62
4100044,-76.537012,3.362402,18,39.02
4100044,-76.537012,3.362402,19,40.02
4100044,-76.537012,3.362402,20,40.02
4100044,-76.537012,3.362402,21,39.62
4100044,-76.537012,3.362402,22,38.02
4100044,-76.537012,3.362402,23,35.02
4100049,-76.537012,3.369128,0,34.52
4100049,-76.537012,3.369128,1,33.41
4100049,-76.537012,3.369128,2,32.29
4100049,-76.537012,3.369128,3,31.62
4100049,-76.537012,3.369128,4,32.29
4100049,-76.537012,3.369128,5,33.41
4100049,-76.537012,3.369128,6,34.52
4100049,-76.537012,3.369128,7,35.63
4100049,-76.537012,3.369128,8,36.08
4100049,-76.537012,3.369128,9,36.3
4100049,-76.537012,3.369128,10,36.75
4100049,-76.537012,3.369128,11,37.19
4100049,-76.537012,3.369128,12,37.86
4100049,-76.537012,3.369128,13,38.3
4100049,-76.537012,3.369128,14,38.75
4100049,-76.537012,3.369128,15,39.2
4100049,-76.537012,3.369128,16,40.09
4100049,-76.537012,3.369128,17,41.87
4100049,-76.537012,3.369128,18,43.43
4100049,-76.537012,3.369128,19,44.54
4100049,-76.537012,3.369128,20,44.54
4100049,-76.537012,3.369128,21,44.09
4100049,-76.537012,3.369128,22,42.31
4100049,-76.537012,3.369128,23,38.97
4100058,-76.537012,3.381234,0,45.04
4100058,-76.537012,3.381234,1,43.59
4100058,-76.537012,3.381234,2,42.14
4100058,-76.537012,3.381234,3,41.27
4100058,-76.537012,3.381234,4,42.14
4100058,-76.537012,3.381234,5,43.59
4100058,-76.537012,3.381234,6,45.04
4100058,-76.537012,3.381234,7,46.5
4100058,-76.537012,3.381234,8,47.08
4100058,-76.537012,3.381234,9,47.37
4100058,-76.537012,3.381234,10,47.95
4100058,-76.537012,3.381234,11,48.53
4100058,-76.537012,3.381234,12,49.4
4100058,-76.537012,3.381234,13,49.98
4100058,-76.537012,3.381234,14,50.56
4100058,-76.537012,3.381234,15,51.15
4100058,-76.537012,3.381234,16,52.31
4100058,-76.537012,3.381234,17,54.63
4100058,-76.537012,3.381234,18,56.67
4100058,-76.537012,3.381234,19,58.12
4100058,-76.537012,3.381234,20,58.12
4100058,-76.537012,3.381234,21,57.54
4100058,-76.537012,3.381234,22,55.21
4100058,-76.537012,3.381234,23,50.85
4100059,-76.537012,3.382579,0,29.84
4100059,-76.537012,3.382579,1,28.88
4100059,-76.537012,3.382579,2,27.91
4100059,-76.537012,3.382579,3,27.33
4100059,-76.537012,3.382579,4,27.91
4100059,-76.537012,3.382579,5,28.88
4100059,-76.537012,3.382579,6,29.84
4100059,-76.537012,3.382579,7,30.8
4100059,-76.537012,3.382579,8,31.19
4100059,-76.537012,3.382579,9,31.38
4100059,-76.537012,3.382579,10,31.76
4100059,-76.537012,3.382579,11,32.15
4100059,-76.537012,3.382579,12,32.73
4100059,-76.537012,3.382579,13,33.11
4100059,-76.537012,3.382579,14,33.49
4100059,-76.537012,3.382579,15,33.88
4100059,-76.537012,3.382579,16,34.65
4100059,-76.537012,3.382579,17,36.19
4100059,-76.537012,3.382579,18,37.54
4100059,-76.537012,3.382579,19,38.5
4100059,-76.537012,3.382579,20,38.5
4100059,-76.537012,3.382579,21,38.12
4100059,-76.537012,3.382579,22,36.57
4100059,-76.537012,3.382579,23,33.69
4100061,-76.537012,3.385269,0,35.05
4100061,-76.537012,3.385269,1,33.91
4100061,-76.537012,3.385269,2,32.78
4100061,-76.537012,3.385269,3,32.11
4100061,-76.537012,3.385269,4,32.78
4100061,-76.537012,3.385269,5,33.91
4100061,-76.537012,3.385269,6,35.05
4100061,-76.537012,3.385269,7,36.18
4100061,-76.537012,3.385269,8,36.63
4100061,-76.537012,3.385269,9,36.85
4100061,-76.537012,3.385269,10,37.31
4100061,-76.537012,3.385269,11,37.76
4100061,-76.537012,3.385269,12,38.44
4100061,-76.537012,3.385269,13,38.89
4100061,-76.537012,3.385269,14,39.34
4100061,-76.537012,3.385269,15,39.79
4100061,-76.537012,3.385269,16,40.7
4100061,-76.537012,3.385269,17,42.51
4100061,-76.537012,3.385269,18,44.09
4100061,-76.537012,3.385269,19,45.22
4100061,-76.537012,3.385269,20,45.22
4100061,-76.537012,3.385269,21,44.77
4100061,-76.537012,3.385269,22,42.96
4100061,-76.537012,3.385269,23,39.57
4100064,-76.537012,3.389305,0,36.56
4100064,-76.537012,3.389305,1,35.38
4100064,-76.537012,3.389305,2,34.2
4100064,-76.537012,3.389305,3,33.49
4100064,-76.537012,3.389305,4,34.2
4100064,-76.537012,3.389305,5,35.38
4100064,-76.537012,3.389305,6,36.56
4100064,-76.537012,3.389305,7,37.74
4100064,-76.537012,3.389305,8,38.21
4100064,-76.537012,3.389305,9,38.44
4100064,-76.537012,3.389305,10,38.92
4100064,-76.537012,3.389305,11,39.39
4100064,-76.537012,3.389305,12,40.09
4100064,-76.537012,3.389305,13,40.57
4100064,-76.537012,3.389305,14,41.04
4100064,-76.537012,3.389305,15,41.51
4100064,-76.537012,3.389305,16,42.45
4100064,-76.537012,3.389305,17,44.34
4100064,-76.537012,3.389305,18,45.99
4100064,-76.537012,3.389305,19,47.17
4100064,-76.537012,3.389305,20,47.17
4100064,-76.537012,3.389305,21,46.7
4100064,-76.537012,3.389305,22,44.81
4100064,-76.537012,3.389305,23,41.27
4100065,-76.537012,3.39065,0,37.66
4100065,-76.537012,3.39065,1,36.45
4100065,-76.537012,3.39065,2,35.23
4100065,-76.537012,3.39065,3,34.51
4100065,-76.537012,3.39065,4,35.23
4100065,-76.537012,3.39065,5,36.45
4100065,-76.537012,3.39065,6,37.66
4100065,-76.537012,3.39065,7,38.88
4100065,-76.537012,3.39065,8,39.37
4100065,-76.537012,3.39065,9,39.61
4100065,-76.537012,3.39065,10,40.09
4100065,-76.537012,3.39065,11,40.58
4100065,-76.537012,3.39065,12,41.31
4100065,-76.537012,3.39065,13,41.8
4100065,-76.537012,3.39065,14,42.28
4100065,-76.537012,3.39065,15,42.77
4100065,-76.537012,3.39065,16,43.74
4100065,-76.537012,3.39065,17,45.68
4100065,-76.537012,3.39065,18,47.38
4100065,-76.537012,3.39065,19,48.6
4100065,-76.537012,3.39065,20,48.6
4100065,-76.537012,3.39065,21,48.11
4100065,-76.537012,3.39065,22,46.17
4100065,-76.537012,3.39065,23,42.52
4100067,-76.537012,3.39334,0,22.34
4100067,-76.537012,3.39334,1,21.62
4100067,-76.537012,3.39334,2,20.9
4100067,-76.537012,3.39334,3,20.47
4100067,-76.537012,3.39334,4,20.9
4100067,-76.537012,3.39334,5,21.62
4100067,-76.537012,3.39334,6,22.34
4100067,-76.537012,3.39334,7,23.06
4100067,-76.537012,3.39334,8,23.35
4100067,-76.537012,3.39334,9,23.5
4100067,-76.537012,3.39334,10,23.78
4100067,-76.537012,3.39334,11,24.07
4100067,-76.537012,3.39334,12,24.51
4100067,-76.537012,3.39334,13,24.79
4100067,-76.537012,3.39334,14,25.08
4100067,-76.537012,3.39334,15,25.37
4100067,-76.537012,3.39334,16,25.95
4100067,-76.537012,3.39334,17,27.1
4100067,-76.537012,3.39334,18,28.11
4100067,-76.537012,3.39334,19,28.83
4100067,-76.537012,3.39334,20,28.83
4100067,-76.537012,3.39334,21,28.54
4100067,-76.537012,3.39334,22,27.39
4100067,-76.537012,3.39334,23,25.23
4100068,-76.537012,3.394685,0,28.6
4100068,-76.537012,3.394685,1,27.67
4100068,-76.537012,3.394685,2,26.75
4100068,-76.537012,3.394685,3,26.2
4100068,-76.537012,3.394685,4,26.75
4100068,-76.537012,3.394685,5,27.67
4100068,-76.537012,3.394685,6,28.6
4100068,-76.537012,3.394685,7,29.52
4100068,-76.537012,3.394685,8,29.89
4100068,-76.537012,3.394685,9,30.07
4100068,-76.537012,3.394685,10,30.44
4100068,-76.537012,3.394685,11,30.81
4100068,-76.537012,3.394685,12,31.36
4100068,-76.537012,3.394685,13,31.73
4100068,-76.537012,3.394685,14,32.1
4100068,-76.537012,3.394685,15,32.47
4100068,-76.537012,3.394685,16,33.21
4100068,-76.537012,3.394685,17,34.69
4100068,-76.537012,3.394685,18,35.98
4100068,-76.537012,3.394685,19,36.9
4100068,-76.537012,3.394685,20,36.9
4100068,-76.537012,3.394685,21,36.53
4100068,-76.537012,3.394685,22,35.05
4100068,-76.537012,3.394685,23,32.29
4100069,-76.537012,3.39603,0,24.45
4100069,-76.537012,3.39603,1,23.66
4100069,-76.537012,3.39603,2,22.87
4100069,-76.537012,3.39603,3,22.4
4100069,-76.537012,3.39603,4,22.87
4100069,-76.537012,3.39603,5,23.66
4100069,-76.537012,3.39603,6,24.45
4100069,-76.537012,3.39603,7,25.24
4100069,-76.537012,3.39603,8,25.56
4100069,-76.537012,3.39603,9,25.71
4100069,-76.537012,3.39603,10,26.03
4100069,-76.537012,3.39603,11,26.34
4100069,-76.537012,3.39603,12,26.82
4100069,-76.537012,3.39603,13,27.13
4100069,-76.537012,3.39603,14,27.45
4100069,-76.537012,3.39603,15,27.76
4100069,-76.537012,3.39603,16,28.39
4100069,-76.537012,3.39603,17,29.66
4100069,-76.537012,3.39603,18,30.76
4100069,-76.537012,3.39603,19,31.55
4100069,-76.537012,3.39603,20,31.55
4100069,-76.537012,3.39603,21,31.23
4100069,-76.537012,3.39603,22,29.97
4100069,-76.537012,3.39603,23,27.61
4100070,-76.537012,3.397375,0,23.17
4100070,-76.537012,3.397375,1,22.42
4100070,-76.537012,3.397375,2,21.68
4100070,-76.537012,3.397375,3,21.23
4100070,-76.537012,3.397375,4,21.68
4100070,-76.537012,3.397375,5,22.42
4100070,-76.537012,3.397375,6,23.17
4100070,-76.537012,3.397375,7,23.92
4100070,-76.537012,3.397375,8,24.22
4100070,-76.537012,3.397375,9,24.37
4100070,-76.537012,3.397375,10,24.67
4100070,-76.537012,3.397375,11,24.97
4100070,-76.537012,3.397375,12,25.41
4100070,-76.537012,3.397375,13,25.71
4100070,-76.537012,3.397375,14,26.01
4100070,-76.537012,3.397375,15,26.31
4100070,-76.537012,3.397375,16,26.91
4100070,-76.537012,3.397375,17,28.11
4100070,-76.537012,3.397375,18,29.15
4100070,-76.537012,3.397375,19,29.9
4100070,-76.537012,3.397375,20,29.9
4100070,-76.537012,3.397375,21,29.6
4100070,-76.537012,3.397375,22,28.4
4100070,-76.537012,3.397375,23,26.16
4100075,-76.537012,3.404101,0,18.39
4100075,-76.537012,3.404101,1,17.8
4100075,-76.537012,3.404101,2,17.2
4100075,-76.537012,3.404101,3,16.85
4100075,-76.537012,3.404101,4,17.2
4100075,-76.537012,3.404101,5,17.8
4100075,-76.537012,3.404101,6,18.39
4100075,-76.537012,3.404101,7,18.98
4100075,-76.537012,3.404101,8,19.22
4100075,-76.537012,3.404101,9,19.34
4100075,-76.537012,3.404101,10,19.58
4100075,-76.537012,3.404101,11,19.81
4100075,-76.537012,3.404101,12,20.17
4100075,-76.537012,3.404101,13,20.41
4100075,-76.537012,3.404101,14,20.65
4100075,-76.537012,3.404101,15,20.88
4100075,-76.537012,3.404101,16,21.36
4100075,-76.537012,3.404101,17,22.31
4100075,-76.537012,3.404101,18,23.14
4100075,-76.537012,3.404101,19,23.73
4100075,-76.537012,3.404101,20,23.73
4100075,-76.537012,3.404101,21,23.49
4100075,-76.537012,3.404101,22,22.54
4100075,-76.537012,3.404101,23,20.76
4100076,-76.537012,3.405446,0,26.8
4100076,-76.537012,3.405446,1,25.93
4100076,-76.537012,3.405446,2,25.07
4100076,-76.537012,3.405446,3,24.55
4100076,-76.537012,3.405446,4,25.07
4100076,-76.537012,3.405446,5,25.93
4100076,-76.537012,3.405446,6,26.8
4100076,-76.537012,3.405446,7,27.66
4100076,-76.537012,3.405446,8,28.01
4100076,-76.537012,3.405446,9,28.18
4100076,-76.537012,3.405446,10,28.53
4100076,-76.537012,3.405446,11,28.87
4100076,-76.537012,3.405446,12,29.39
4100076,-76.537012,3.405446,13,29.74
4100076,-76.537012,3.405446,14,30.08
4100076,-76.537012,3.405446,15,30.43
4100076,-76.537012,3.405446,16,31.12
4100076,-76.537012,3.405446,17,32.51
4100076,-76.537012,3.405446,18,33.72
4100076,-76.537012,3.405446,19,34.58
4100076,-76.537012,3.405446,20,34.58
4100076,-76.537012,3.405446,21,34.23
4100076,-76.537012,3.405446,22,32.85
4100076,-76.537012,3.405446,23,30.26
4100077,-76.537012,3.406791,0,28.23
4100077,-76.537012,3.406791,1,27.32
4100077,-76.537012,3.406791,2,26.4
4100077,-76.537012,3.406791,3,25.86
4100077,-76.537012,3.406791,4,26.4
4100077,-76.537012,3.406791,5,27.32
4100077,-76.537012,3.406791,6,28.23
4100077,-76.537012,3.406791,7,29.14
4100077,-76.537012,3.406791,8,29.5
4100077,-76.537012,3.406791,9,29.68
4100077,-76.537012,3.406791,10,30.05
4100077,-76.537012,3.406791,11,30.41
4100077,-76.537012,3.406791,12,30.96
4100077,-76.537012,3.406791,13,31.32
4100077,-76.537012,3.406791,14,31.69
4100077,-76.537012,3.406791,15,32.05
4100077,-76.537012,3.406791,16,32.78
4100077,-76.537012,3.406791,17,34.23
4100077,-76.537012,3.406791,18,35.51
4100077,-76.537012,3.406791,19,36.42
4100077,-76.537012,3.406791,20,36.42
4100077,-76.537012,3.406791,21,36.06
4100077,-76.537012,3.406791,22,34.6
4100077,-76.537012,3.406791,23,31.87
4100078,-76.537012,3.408136,0,36.15
4100078,-76.537012,3.408136,1,34.99
4100078,-76.537012,3.408136,2,33.82
4100078,-76.537012,3.408136,3,33.12
4100078,-76.537012,3.408136,4,33.82
4100078,-76.537012,3.408136,5,34.99
4100078,-76.537012,3.408136,6,36.15
4100078,-76.537012,3.408136,7,37.32
4100078,-76.537012,3.408136,8,37.79
4100078,-76.537012,3.408136,9,38.02
4100078,-76.537012,3.408136,10,38.49
4100078,-76.537012,3.408136,11,38.95
4100078,-76.537012,3.408136,12,39.65
4100078,-76.537012,3.408136,13,40.12
4100078,-76.537012,3.408136,14,40.59
4100078,-76.537012,3.408136,15,41.05
4100078,-76.537012,3.408136,16,41.98
4100078,-76.537012,3.408136,17,43.85
4100078,-76.537012,3.408136,18,45.48
4100078,-76.537012,3.408136,19,46.65
4100078,-76.537012,3.408136,20,46.65
4100078,-76.537012,3.408136,21,46.18
4100078,-76.537012,3.408136,22,44.32
4100078,-76.537012,3.408136,23,40.82
4100079,-76.537012,3.409481,0,20.67
4100079,-76.537012,3.409481,1,20.0
4100079,-76.537012,3.409481,2,19.34
4100079,-76.537012,3.409481,3,18.94
4100079,-76.537012,3.409481,4,19.34
4100079,-76.537012,3.409481,5,20.0
4100079,-76.537012,3.409481,6,20.67
4100079,-76.537012,3.409481,7,21.34
4100079,-76.537012,3.409481,8,21.6
4100079,-76.537012,3.409481,9,21.74
4100079,-76.537012,3.409481,10,22.0
4100079,-76.537012,3.409481,11,22.27
4100079,-76.537012,3.409481,12,22.67
4100079,-76.537012,3.409481,13,22.94
4100079,-76.537012,3.409481,14,23.2
4100079,-76.537012,3.409481,15,23.47
4100079,-76.537012,3.409481,16,24.0
4100079,-76.537012,3.409481,17,25.07
4100079,-76.537012,3.409481,18,26.0
4100079,-76.537012,3.409481,19,26.67
4100079,-76.537012,3.409481,20,26.67
4100079,-76.537012,3.409481,21,26.4
4100079,-76.537012,3.409481,22,25.34
4100079,-76.537012,3.409481,23,23.34
4100080,-76.537012,3.410826,0,28.29
4100080,-76.537012,3.410826,1,27.38
4100080,-76.537012,3.410826,2,26.46
4100080,-76.537012,3.410826,3,25.91
4100080,-76.537012,3.410826,4,26.46
4100080,-76.537012,3.410826,5,27.38
4100080,-76.537012,3.410826,6,28.29
4100080,-76.537012,3.410826,7,29.2
4100080,-76.537012,3.410826,8,29.57
4100080,-76.537012,3.410826,9,29.75
4100080,-76.537012,3.410826,10,30.11
4100080,-76.537012,3.410826,11,30.48
4100080,-76.537012,3.410826,12,31.02
4100080,-76.537012,3.410826,13,31.39
4100080,-76.537012,3.410826,14,31.75
4100080,-76.537012,3.410826,15,32.12
4100080,-76.537012,3.410826,16,32.85
4100080,-76.537012,3.410826,17,34.31
4100080,-76.537012,3.410826,18,35.59
4100080,-76.537012,3.410826,19,36.5
4100080,-76.537012,3.410826,20,36.5
4100080,-76.537012,3.410826,21,36.13
4100080,-76.537012,3.410826,22,34.67
4100080,-76.537012,3.410826,23,31.94
4100081,-76.537012,3.412171,0,27.35
4100081,-76.537012,3.412171,1,26.47
4100081,-76.537012,3.412171,2,25.59
4100081,-76.537012,3.412171,3,25.06
4100081,-76.537012,3.412171,4,25.59
4100081,-76.537012,3.412171,5,26.47
4100081,-76.537012,3.412171,6,27.35
4100081,-76.537012,3.412171,7,28.23
4100081,-76.537012,3.412171,8,28.58
4100081,-76.537012,3.412171,9,28.76
4100081,-76.537012,3.412171,10,29.11
4100081,-76.537012,3.412171,11,29.47
4100081,-76.537012,3.412171,12,30.0
4100081,-76.537012,3.412171,13,30.35
4100081,-76.537012,3.412171,14,30.7
4100081,-76.537012,3.412171,15,31.06
4100081,-76.537012,3.412171,16,31.76
4100081,-76.537012,3.412171,17,33.17
4100081,-76.537012,3.412171,18,34.41
4100081,-76.537012,3.412171,19,35.29
4100081,-76.537012,3.412171,20,35.29
4100081,-76.537012,3.412171,21,34.94
4100081,-76.537012,3.412171,22,33.53
4100081,-76.537012,3.412171,23,30.88
4100082,-76.537012,3.413516,0,24.13
4100082,-76.537012,3.413516,1,23.35
4100082,-76.537012,3.413516,2,22.57
4100082,-76.537012,3.413516,3,22.1
4100082,-76.537012,3.413516,4,22.57
4100082,-76.537012,3.413516,5,23.35
4100082,-76.537012,3.413516,6,24.13
4100082,-76.537012,3.413516,7,24.9
4100082,-76.537012,3.413516,8,25.22
4100082,-76.537012,3.413516,9,25.37
4100082,-76.537012,3.413516,10,25.68
4100082,-76.537012,3.413516,11,25.99
4100082,-76.537012,3.413516,12,26.46
4100082,-76.537012,3.413516,13,26.77
4100082,-76.537012,3.413516,14,27.08
4100082,-76.537012,3.413516,15,27.39
4100082,-76.537012,3.413516,16,28.02
4100082,-76.537012,3.413516,17,29.26
